PurchaseID,UserID,Time,Item,Price,NumLessons,PayPalTX
1535,1154,1399412715,$15 per lesson x 1,15,1,6PF95384UR054590D
1536,1199,1399414509,$15 per lesson x 10,150,10,8MF14618B78926143
1537,1178,1399416492,$15 per lesson x 1,15,1,3SL22848GL3453319
1538,1178,1399416735,$15 per lesson x 1,15,1,1YR4720044210144A
1539,1175,1399486646,Adjustment,0,20,
1540,1203,1399539555,$15 per lesson x 2,30,2,59J19965UF8466311
1541,1204,1399556788,$15 per lesson x 3,45,3,98S21474JG744220X
1542,1204,1399557507,$15 per lesson x 9,135,9,20N43270XK2983849
1543,1005,1399568852,$15 per lesson x 11,165,11,5PC24891EF352163X
1544,1206,1399571721,$15 per lesson x 9,135,9,8E222732SV649830W
1545,1206,1399572771,$15 per lesson x 3,45,3,3G0634970W887961A
1546,1210,1399629377,$15 per lesson x 10,150,10,3VG06644TY7893646
1547,1211,1399644845,$15 per lesson x 1,15,1,6AE54509SB446934L
1548,1211,1399644981,$15 per lesson x 1,15,1,52N78307738883039
1549,1211,1399645097,$15 per lesson x 1,15,1,7TU91426XC330764U
1550,1213,1399726816,$15 per lesson x 1,15,1,7AX420134J639105Y
1552,723,1399809135,$15 per lesson x 10,150,10,9K0115359F360982X
1553,1096,1399835706,$15 per lesson x 2,30,2,9YN51529JT7240125
1554,1142,1399878715,Adjustment,0,5,
1555,1207,1399902344,$15 per lesson x 10,150,10,1AY95928BB896330W
1556,1207,1399903475,$15 per lesson x 10,150,10,1VK31123VA5240547
1557,496,1399905845,$15 per lesson x 2,30,2,9CG95557E2849670A
1558,1197,1399925536,$15 per lesson x 3,45,3,6VH53316K67365358
1559,513,1399929335,$15 per lesson x 8,120,8,3WV78752NS544633M
1560,1209,1399963586,$12 per lesson for 30 lessons x 1,360,30,0CA95011NM383513J
1561,1209,1399963752,$15 per lesson x 10,150,10,5BD77956EB797061V
1562,930,1399964534,$15 per lesson x 4,60,4,1VE96093KF8067444
1563,441,1399967252,$12 per lesson for 30 lessons x 1,360,30,99643114H9481771K
1564,1220,1399971755,$15 per lesson x 3,45,3,3KE74094JV171521E
1565,303,1399980976,$15 per lesson x 1,15,1,5DK72485Y3253680V
1566,1108,1399988725,$12 per lesson for 30 lessons x 1,360,30,8MD1274528319683C
1567,1222,1399990666,$15 per lesson x 4,60,4,7TE69108HE9567426
1568,1222,1399990967,$12 per lesson for 30 lessons x 1,360,30,6FJ34184E1836872W
1569,530,1400008417,$12 per lesson for 30 lessons x 1,360,30,1X9844957K457491F
1570,972,1400016552,$15 per lesson x 10,150,10,7A069364C68211455
1571,972,1400017423,$15 per lesson x 2,30,2,3C761619T9257182W
1572,196,1400052338,$12 per lesson for 30 lessons x 1,360,30,85644586SN662133E
1573,1178,1400059290,$15 per lesson x 1,15,1,7DC479536T571550E
1574,1178,1400059498,$15 per lesson x 1,15,1,3Y714382V3767451D
1575,1178,1400059624,$15 per lesson x 1,15,1,7UT90623VM1974158
1576,1178,1400059704,$15 per lesson x 1,15,1,8GH61599WD445772X
1577,1178,1400059878,$15 per lesson x 1,15,1,06Y958176P869470V
1578,1159,1400062717,$12 per lesson for 30 lessons x 1,360,30,3MS31476RN0487912
1579,1016,1400070610,$15 per lesson x 8,120,8,5TF05428LY729351T
1580,1211,1400072070,$12 per lesson for 30 lessons x 1,360,30,3TV26904F5253944W
1581,1205,1400093742,$15 per lesson x 2,30,2,7A727848GE0567914
1582,443,1400101945,$12 per lesson for 30 lessons x 1,360,30,9T6714268B573383S
1583,293,1400145911,$12 per lesson for 30 lessons x 1,360,30,8NP02342YL133082A
1584,965,1400147159,$12 per lesson for 30 lessons x 1,360,30,0Y115257HY8156101
1585,1227,1400153550,$15 per lesson x 2,30,2,8DA05127SK491113T
1586,1154,1400182982,$15 per lesson x 1,15,1,0X26098136944690X
1587,1230,1400253019,$12 per lesson for 30 lessons x 1,360,30,37A06671B5241022F
1588,655,1400412855,Adjustment,0,100,
1589,1077,1400414404,Adjustment,0,2,
1590,867,1400422512,$15 per lesson x 10,150,10,88K4295041017313E
1591,1096,1400437415,$15 per lesson x 2,30,2,8H3609365X3890152
1592,1038,1400439930,$12 per lesson for 30 lessons x 1,360,30,4UF76203LJ024894P
1593,921,1400459629,Adjustment,0,-10,
1594,9,1400497912,$15 per lesson x 1,15,1,69G62601W46446353
1595,1237,1400498879,$15 per lesson x 15,225,15,1VB96255645181123
1596,1176,1400500872,$15 per lesson x 4,60,4,3660490658645021G
1597,1235,1400510905,$15 per lesson x 2,30,2,6P87997794488124N
1598,1195,1400527641,Adjustment,0,20,
1599,921,1400580599,Adjustment,0,10,
1600,927,1400584455,$15 per lesson x 1,15,1,1ER231313F022944L
1601,201,1400592313,$15 per lesson x 1,15,1,0R8563746Y8773158
1602,1243,1400595896,$15 per lesson x 1,15,1,74S58380LX680670P
1603,1243,1400596013,$15 per lesson x 4,60,4,2X911580GN845843R
1604,917,1400606706,$12 per lesson for 30 lessons x 1,360,30,25Y22114K49505703
1605,493,1400638052,Adjustment,0,50,
1606,207,1400640815,Adjustment,0,50,
1607,1255,1400657627,$15 per lesson x 4,60,4,0YW813448L5169020
1608,1051,1400660682,Adjustment,0,30,
1610,1086,1400675145,Adjustment,0,8,
1611,1256,1400685380,$12 per lesson for 30 lessons x 1,360,30,7K1522080Y487001H
1612,1226,1400712623,$15 per lesson x 8,120,8,42C477266F256924T
1613,170,1400762404,$15 per lesson x 6,90,6,0TE18659WV725835B
1614,1263,1400767477,$15 per lesson x 1,15,1,6MY350664G616224H
1615,1220,1400785541,Adjustment,0,20,
1616,1220,1400785596,Adjustment,0,-20,
1617,1175,1400785637,Adjustment,0,20,
1618,1266,1400790283,$12 per lesson for 30 lessons x 1,360,30,69438786VV0978218
1619,1141,1400792142,$12 per lesson for 30 lessons x 1,360,30,9YE61889SY8262043
1620,1244,1400833525,$15 per lesson x 5,75,5,6H123956DD628270G
1621,599,1400843147,$15 per lesson x 2,30,2,83V92965FE351935T
1622,1079,1400848044,$15 per lesson x 2,30,2,5HK74792JA746681F
1623,1271,1400848912,$15 per lesson x 4,60,4,0HB77920AL781320U
1624,1070,1400858130,$15 per lesson x 1,15,1,2BA74003S14966452
1625,488,1400950779,$15 per lesson x 2,30,2,96G54340BC189690X
1626,1272,1400965225,$12 per lesson for 30 lessons x 1,360,30,8N663297WY798872D
1627,1276,1401024509,$12 per lesson for 30 lessons x 1,360,30,84H638552R442594W
1628,993,1401033585,$15 per lesson x 1,15,1,6JJ51037E9072660X
1629,993,1401033680,$15 per lesson x 2,30,2,2Y006362589724723
1630,1278,1401049167,$15 per lesson x 10,150,10,71884564TY875993P
1631,1279,1401049366,$15 per lesson x 2,30,2,4SK63392927879242
1632,1283,1401133148,$12 per lesson for 30 lessons x 1,360,30,1A725091R2561833V
1633,1284,1401135163,$15 per lesson x 1,15,1,1WH91063EA470470H
1634,1284,1401135275,$15 per lesson x 9,135,9,6V279553PS934783K
1635,454,1401143965,$12 per lesson for 30 lessons x 1,360,30,2YP90684TY487841C
1636,505,1401167946,$15 per lesson x 10,150,10,6DT37812L1328024F
1637,291,1401175283,$15 per lesson x 6,90,6,7DG182269B163730P
1638,1271,1401177533,$15 per lesson x 3,45,3,2R277040L3137501W
1639,1287,1401184487,$15 per lesson x 30,450,30,4XD904788L987733P
1640,1059,1401188918,$15 per lesson x 1,15,1,6XR639979W126724C
1641,186,1401191081,Adjustment,0,100,
1642,1205,1401192179,$15 per lesson x 2,30,2,00R85381Y7321535A
1643,1289,1401192728,$15 per lesson x 6,90,6,6T39999374398111K
1644,552,1401193627,$15 per lesson x 1,15,1,5B9276099G324693J
1645,1197,1401199458,$15 per lesson x 3,45,3,3YF417504C416201E
1646,1288,1401204132,$15 per lesson x 10,150,10,6EK35884KX733782R
1647,979,1401204707,$15 per lesson x 1,15,1,74L41532W12260357
1648,1294,1401208638,$15 per lesson x 13,195,13,5MA86147FG706115A
1649,830,1401223302,$15 per lesson x 2,30,2,7NC75182DS4825304
1650,1296,1401268948,$15 per lesson x 1,15,1,01P13649KT072052W
1651,1296,1401269774,$15 per lesson x 9,135,9,0LT96434PB724710P
1652,1297,1401271453,$15 per lesson x 20,300,20,0A094453J4544554V
1653,954,1401272974,Adjustment,0,4,
1654,1299,1401273598,$15 per lesson x 1,15,1,6J949562M86232428
1655,1299,1401273943,$15 per lesson x 1,15,1,4LU19976E5492033W
1656,1299,1401274138,$15 per lesson x 1,15,1,1CE36063M2547130P
1657,1299,1401274377,$15 per lesson x 1,15,1,5VU72801LA901464K
1658,1300,1401276555,$15 per lesson x 10,150,10,6DT18955PS924663T
1659,1305,1401306225,$15 per lesson x 1,15,1,86P44147CM766481W
1660,1305,1401307158,$15 per lesson x 1,15,1,8BH20376H87271106
1661,1241,1401309351,$15 per lesson x 5,75,5,1N964629JT663970G
1662,1306,1401310066,$15 per lesson x 10,150,10,5HU84479LL0501527
1663,178,1401310870,$15 per lesson x 3,45,3,7F4597914H281763T
1664,511,1401317537,Adjustment,0,16,
1665,1308,1401341447,$15 per lesson x 1,15,1,3HE533523M877703L
1666,1308,1401341707,$15 per lesson x 5,75,5,7W8529223R283544C
1667,1308,1401347350,$15 per lesson x 4,60,4,7C6682620D382925L
1668,1308,1401347527,$15 per lesson x 1,15,1,4CA31793CN907812M
1669,573,1401347830,$15 per lesson x 2,30,2,60852078V4502424G
1670,1309,1401349684,$15 per lesson x 1,15,1,47L09131MY537034T
1671,1309,1401350616,$15 per lesson x 19,285,19,0HB71535TA3290941
1672,954,1401361382,Adjustment,0,4,
1673,954,1401362011,Adjustment,0,-4,
1674,1096,1401362991,$15 per lesson x 1,15,1,06C57485KD216554K
1675,1310,1401363640,$15 per lesson x 1,15,1,6CH28127N99070807
1676,1303,1401367392,Adjustment,0,14,
1677,1238,1401373653,$15 per lesson x 6,90,6,85Y21321AC984681S
1678,1296,1401374253,$15 per lesson x 1,15,1,5W169992H7572331P
1679,1296,1401374538,$15 per lesson x 5,75,5,3KV09836UR5772541
1680,1312,1401377049,$15 per lesson x 24,360,24,2RR0910073593751B
1681,1279,1401395612,$15 per lesson x 20,300,20,6C261509F05222648
1682,224,1401444837,$15 per lesson x 2,30,2,6F181693U1744222K
1683,224,1401445227,$15 per lesson x 4,60,4,7S722547YK6130110
1684,224,1401450667,$15 per lesson x 2,30,2,7WM900844B248883E
1685,654,1401539884,$15 per lesson x 10,150,10,22J07529V1579335J
1686,1322,1401540346,$15 per lesson x 1,15,1,62B00537Y48506028
1687,1322,1401540884,$15 per lesson x 1,15,1,08J152812Y7350629
1688,1322,1401545074,$15 per lesson x 3,45,3,4M742415C0458410A
1689,1205,1401649440,$15 per lesson x 1,15,1,33W16707MX8634730
1690,1205,1401654703,$15 per lesson x 2,30,2,61737791CB741082R
1691,1331,1401702628,$15 per lesson x 8,120,8,1AU31755XH074052B
1692,1329,1401703837,$15 per lesson x 10,150,10,1YC73031A7172303D
1693,789,1401711975,$15 per lesson x 10,150,10,03E829757N874524S
1694,1334,1401713288,$15 per lesson x 10,150,10,8EL834011S107883S
1695,1335,1401715286,$15 per lesson x 10,150,10,727339272G919851P
1696,1336,1401717224,$15 per lesson x 1,15,1,8S6157858K7700419
1697,1313,1401717638,$15 per lesson x 21,315,21,65T137427H912850C
1698,1336,1401717726,$15 per lesson x 19,285,19,0NL135742C236345J
1699,1284,1401719015,$15 per lesson x 7,105,7,4CX78217FH518205S
1700,753,1401721864,$15 per lesson x 10,150,10,0EC74612LM6331608
1701,1338,1401722526,$15 per lesson x 10,150,10,53D92090NJ501940A
1702,753,1401722580,$15 per lesson x 10,150,10,0K144187LJ553350A
1703,753,1401723031,$15 per lesson x 2,30,2,7L6064616H725653E
1704,1142,1401738133,$15 per lesson x 10,150,10,27K56984R2241302F
1705,1075,1401740475,$15 per lesson x 10,150,10,2MK92938LH8627536
1707,986,1401749205,$15 per lesson x 1,15,1,0CX51465HU000432S
1708,1344,1401782666,$15 per lesson x 10,150,10,6D490814XW413242W
1709,1213,1401786186,$15 per lesson x 9,135,9,1NS66060KA5835456
1710,1009,1401802579,$15 per lesson x 10,150,10,52F337964V418114N
1711,1009,1401805473,$15 per lesson x 16,240,16,4JM15724EX9521942
1712,1096,1401809787,$15 per lesson x 2,30,2,4UW32179CH337530S
1713,899,1401810345,$15 per lesson x 10,150,10,9L326113C7298112X
1714,1197,1401829072,$15 per lesson x 1,15,1,1BY63514TC666305K
1715,905,1401830717,$15 per lesson x 15,225,15,12L57307YM366114X
1716,1350,1401872762,$15 per lesson x 20,300,20,7AD917151M3741922
1717,1348,1401890218,$15 per lesson x 16,240,16,7CP82710DF992821F
1718,558,1401897529,$15 per lesson x 5,75,5,3FX40966AY1973549
1719,1185,1401908523,$15 per lesson x 2,30,2,7A736674UB771624D
1720,1076,1401952935,Adjustment,0,20,
1721,170,1401963929,$15 per lesson x 2,30,2,33338346W7094735B
1722,1363,1401969586,$15 per lesson x 15,225,15,08046772XS557800K
1723,1274,1401970155,$15 per lesson x 1,15,1,4TU44703J19326306
1724,1354,1401973296,$15 per lesson x 10,150,10,1LK33067L76074253
1725,1262,1401973683,$15 per lesson x 8,120,8,2JW56132CY060735M
1726,1296,1401993217,$15 per lesson x 10,150,10,4G9965544H5201838
1727,1296,1401993645,$15 per lesson x 2,30,2,79320836VE802620S
1728,1363,1401999920,$15 per lesson x 15,225,15,0VY16129PL014282F
1729,1362,1402004836,$15 per lesson x 2,30,2,1JB49062E1001422F
1730,1366,1402040273,$15 per lesson x 4,60,4,45740645C2964801X
1731,1366,1402040792,$15 per lesson x 2,30,2,95F80707JA0579205
1732,1367,1402043454,$15 per lesson x 1,15,1,28P73371P1310940J
1733,1367,1402043853,$15 per lesson x 5,75,5,6KY38955CF104372D
1734,800,1402054830,$15 per lesson x 2,30,2,4J24853507068462S
1735,1309,1402056705,$15 per lesson x 10,150,10,24799806WD610891T
1736,1119,1402062659,$15 per lesson x 10,150,10,28M50278G2986182V
1737,1368,1402066238,$15 per lesson x 1,15,1,5J103761DS117830L
1738,1368,1402066555,$15 per lesson x 7,105,7,83408322T8936732K
1739,1299,1402074050,$15 per lesson x 5,75,5,8PD240245H666853G
1740,1299,1402074270,$15 per lesson x 2,30,2,30K059231F125933J
1741,1371,1402123527,$15 per lesson x 30,450,30,69J010717Y586112A
1742,1371,1402124163,$15 per lesson x 21,315,21,1DP3046162030205D
1743,1372,1402144108,$15 per lesson x 1,15,1,9VT69115MA477492M
1744,1372,1402144358,$15 per lesson x 9,135,9,05657733R0561671P
1745,751,1402239296,$15 per lesson x 10,150,10,47E59333W6300652R
1746,1374,1402245335,$15 per lesson x 2,30,2,6B7450555B029661C
1747,1374,1402245609,$15 per lesson x 2,30,2,14X28314LL255794G
1748,1374,1402245862,$15 per lesson x 2,30,2,8BJ810471D518950J
1749,1374,1402246020,$15 per lesson x 2,30,2,6WJ676100V348184T
1750,1374,1402246140,$15 per lesson x 2,30,2,3YG29895MT6747700
1751,1154,1402266922,$15 per lesson x 10,150,10,1YM66074JN888734G
1752,1376,1402298005,$15 per lesson x 1,15,1,5JX121620H931725C
1753,1377,1402300454,$15 per lesson x 1,15,1,3U4714223J797854R
1754,1377,1402301412,$15 per lesson x 1,15,1,6PY136851T480911V
1755,1377,1402302492,$15 per lesson x 3,45,3,92Y063792S854280T
1756,1145,1402303000,$15 per lesson x 2,30,2,11J22851066920540
1757,1378,1402304709,$15 per lesson x 1,15,1,8AH19829FS245435L
1758,1378,1402304863,$15 per lesson x 1,15,1,06U589708W488484W
1759,1284,1402306254,$15 per lesson x 1,15,1,8AM44763FH363831G
1760,1284,1402306573,$15 per lesson x 2,30,2,69434830KK309214R
1761,1016,1402314463,$15 per lesson x 1,15,1,95D96579PS172641G
1762,1016,1402314678,$15 per lesson x 4,60,4,4TF46557NC180213J
1763,1010,1402317650,$15 per lesson x 4,60,4,99D39391992663335
1764,1081,1402329493,$15 per lesson x 7,105,7,4NP77301DU119231T
1765,1388,1402389533,$15 per lesson x 1,15,1,2T776696CF2937633
1766,1244,1402402023,$15 per lesson x 4,60,4,8FL9607689928744H
1767,1389,1402405127,$15 per lesson x 1,15,1,8TY201092H560484B
1768,1038,1402408012,$15 per lesson x 20,300,20,4RR1502252959503X
1769,1096,1402418635,$15 per lesson x 1,15,1,552523310V518702U
1770,1210,1402422879,$15 per lesson x 5,75,5,7BT25358X6776543Y
1771,1393,1402474486,$15 per lesson x 10,150,10,6DB677419A3417420
1772,1394,1402478627,$15 per lesson x 5,75,5,0UT35437XA694042C
1773,1289,1402493258,$15 per lesson x 3,45,3,0DJ83988TX034802W
1774,1310,1402493548,$15 per lesson x 1,15,1,06061595BJ620053M
1775,1310,1402493847,$15 per lesson x 1,15,1,5H352429YK384281C
1776,1310,1402494368,$15 per lesson x 1,15,1,7MB032585F283782T
1777,112,1402494432,Adjustment,0,-1,
1778,1392,1402494465,$15 per lesson x 6,90,6,8SN56103MD151032A
1779,1322,1402495631,$15 per lesson x 1,15,1,3P117106P16501724
1780,1322,1402497299,$15 per lesson x 2,30,2,0R71260067805944E
1781,982,1402507356,$15 per lesson x 20,300,20,22T8488431473282H
1782,1308,1402556484,$15 per lesson x 1,15,1,6J093046XF2381315
1783,1308,1402556756,$15 per lesson x 5,75,5,7MP854394S4014021
1784,1382,1402568839,$15 per lesson x 1,15,1,5LK60884RR9832344
1785,1382,1402568928,$15 per lesson x 5,75,5,1SL22810C8130862U
1786,1382,1402572238,$15 per lesson x 4,60,4,0DL34463CS0779905
1787,1382,1402572433,$15 per lesson x 1,15,1,4XB558067Y323332B
1788,1397,1402589222,$15 per lesson x 1,15,1,00T376758G7837637
1789,1401,1402657390,$15 per lesson x 3,45,3,6E064490U1056724W
1790,1399,1402663029,$15 per lesson x 2,30,2,5X549153GN535874W
1791,1400,1402668024,$15 per lesson x 6,90,6,31R44157JX848912G
1792,511,1402669662,$15 per lesson x 10,150,10,67623154CL639741M
1793,1238,1402685926,$15 per lesson x 3,45,3,0RE98185D5260980D
1794,1016,1402692100,$15 per lesson x 5,75,5,41S185357K6128830
1795,1399,1402764793,$15 per lesson x 1,15,1,5MF80523441276711
1796,1399,1402766399,$15 per lesson x 3,45,3,74M737448T2240355
1797,424,1402826716,$15 per lesson x 2,30,2,14S967343R6796204
1798,1362,1402833920,$15 per lesson x 1,15,1,0HS61026PJ413324U
1799,979,1402835968,$15 per lesson x 2,30,2,8UM364760S734213K
1800,1308,1402842446,$15 per lesson x 5,75,5,14X018887C1236253
1801,1308,1402842560,$15 per lesson x 6,90,6,39P45915BT878590X
1802,1255,1402848207,$15 per lesson x 4,60,4,83G86676S34856709
1803,1096,1402860925,$15 per lesson x 2,30,2,39H64293J4139540F
1804,1365,1402861774,$15 per lesson x 5,75,5,04132755248893300
1805,1054,1402873537,$15 per lesson x 4,60,4,6L961771KB541131V
1806,948,1402908935,$15 per lesson x 5,75,5,1U949303K1639831G
1807,375,1402916442,$15 per lesson x 8,120,8,8NA20187BK124971H
1808,516,1402927874,Adjustment,0,55,
1809,1406,1402929560,$15 per lesson x 2,30,2,34159433K67898412
1810,1392,1402931588,$15 per lesson x 4,60,4,4N418867E8448024U
1811,1299,1402931766,Adjustment,0,-2,
1812,1227,1403000628,$15 per lesson x 6,90,6,2YD92686UF862613A
1813,1397,1403002647,$15 per lesson x 1,15,1,1A812719UM102604C
1814,1412,1403006191,$15 per lesson x 5,75,5,7C504777WP349971W
1815,224,1403009647,$15 per lesson x 2,30,2,9YC59374H5371962U
1816,1399,1403013115,$15 per lesson x 2,30,2,2CD17310V3840082U
1817,1413,1403022403,$15 per lesson x 1,15,1,70A3303499823705C
1818,1413,1403022824,$15 per lesson x 1,15,1,83179077XA530092V
1819,1185,1403028726,$15 per lesson x 2,30,2,7HU14462CG357624D
1820,948,1403040865,$15 per lesson x 5,75,5,4PP61518K7638693T
1821,1237,1403097999,$15 per lesson x 15,225,15,150518384Y535033F
1822,1399,1403132999,$15 per lesson x 4,60,4,07A60318RS493412X
1823,1034,1403164256,$15 per lesson x 2,30,2,7KC08887CH356393Y
1824,1394,1403165806,$15 per lesson x 5,75,5,54M33463GE7237810
1825,1308,1403167722,$15 per lesson x 4,60,4,2UG2336707677105E
1826,1271,1403169342,$15 per lesson x 1,15,1,6YJ89763SS634513U
1827,1419,1403181455,$15 per lesson x 1,15,1,85B88510GP211025D
1828,1399,1403190068,$15 per lesson x 1,15,1,6KV28563SG171423D
1829,1397,1403191059,$15 per lesson x 1,15,1,85P82232PA311794J
1830,1399,1403191620,$15 per lesson x 6,90,6,89L90236UJ2967414
1831,1392,1403245915,$15 per lesson x 1,15,1,4WD93883X6262893X
1832,1423,1403249603,$15 per lesson x 3,45,3,35V42836CG2348238
1833,1419,1403258628,$15 per lesson x 4,60,4,71X29475LV444310C
1834,1210,1403276114,$15 per lesson x 1,15,1,4SK184564R843610Y
1835,1296,1403277571,$15 per lesson x 6,90,6,8FX45166A4992200V
1836,1427,1403279158,$15 per lesson x 1,15,1,27114059KR934622H
1837,1401,1403283993,$15 per lesson x 6,90,6,9J179105KR352541J
1838,1030,1403297519,$15 per lesson x 5,75,5,43239463XD211613H
1839,1378,1403302747,$15 per lesson x 3,45,3,6S291797TW929301G
1840,1400,1403428923,$15 per lesson x 8,120,8,2SD838073K883822N
1841,1429,1403433539,$15 per lesson x 15,225,15,74K175617S712864T
1842,1147,1403462486,$15 per lesson x 12,180,12,2TC46401AR4268038
1843,1431,1403466459,$15 per lesson x 1,15,1,04J92285KY8423406
1844,1431,1403466589,$15 per lesson x 2,30,2,8M5102480M788660M
1845,1348,1403469460,$15 per lesson x 4,60,4,1SL4742551724034E
1846,1377,1403511302,$15 per lesson x 5,75,5,4XF693315J026291W
1847,1288,1403512825,$15 per lesson x 1,15,1,1M748548CW384040M
1848,1197,1403515983,$15 per lesson x 3,45,3,70A38873HJ8790604
1849,1433,1403528589,$15 per lesson x 15,225,15,26T13267TK059973N
1850,1431,1403540405,$15 per lesson x 2,30,2,90393500D0189332K
1851,1207,1403620625,$15 per lesson x 10,150,10,9KU833297K2797807
1852,625,1403678308,$15 per lesson x 20,300,20,6GU36411NA2856609
1853,789,1403681778,$15 per lesson x 20,300,20,08P32059N0091052Y
1854,1397,1403689723,$15 per lesson x 2,30,2,1H356723CD140744P
